,prompt,label1,label2,distractor1,distractor2,length,plural_match,predicted_token0k,label_prob0k,distractor_prob0k,diff_prob0k,top_prob0k,correct0k,predicted_token20k,label_prob20k,distractor_prob20k,diff_prob20k,top_prob20k,correct20k,predicted_token40k,label_prob40k,distractor_prob40k,diff_prob40k,top_prob40k,correct40k,predicted_token60k,label_prob60k,distractor_prob60k,diff_prob60k,top_prob60k,correct60k,predicted_token80k,label_prob80k,distractor_prob80k,diff_prob80k,top_prob80k,correct80k,predicted_token100k,label_prob100k,distractor_prob100k,diff_prob100k,top_prob100k,correct100k,predicted_token120k,label_prob120k,distractor_prob120k,diff_prob120k,top_prob120k,correct120k,predicted_token140k,label_prob140k,distractor_prob140k,diff_prob140k,top_prob140k,correct140k,predicted_token160k,label_prob160k,distractor_prob160k,diff_prob160k,top_prob160k,correct160k,predicted_token180k,label_prob180k,distractor_prob180k,diff_prob180k,top_prob180k,correct180k,predicted_token200k,label_prob200k,distractor_prob200k,diff_prob200k,top_prob200k,correct200k,predicted_token300k,label_prob300k,distractor_prob300k,diff_prob300k,top_prob300k,correct300k,predicted_token400k,label_prob400k,distractor_prob400k,diff_prob400k,top_prob400k,correct400k,predicted_token500k,label_prob500k,distractor_prob500k,diff_prob500k,top_prob500k,correct500k,predicted_token600k,label_prob600k,distractor_prob600k,diff_prob600k,top_prob600k,correct600k,predicted_token700k,label_prob700k,distractor_prob700k,diff_prob700k,top_prob700k,correct700k,predicted_token800k,label_prob800k,distractor_prob800k,diff_prob800k,top_prob800k,correct800k,predicted_token900k,label_prob900k,distractor_prob900k,diff_prob900k,top_prob900k,correct900k,predicted_token1000k,label_prob1000k,distractor_prob1000k,diff_prob1000k,top_prob1000k,correct1000k,predicted_token1100k,label_prob1100k,distractor_prob1100k,diff_prob1100k,top_prob1100k,correct1100k,predicted_token1200k,label_prob1200k,distractor_prob1200k,diff_prob1200k,top_prob1200k,correct1200k,predicted_token1300k,label_prob1300k,distractor_prob1300k,diff_prob1300k,top_prob1300k,correct1300k,predicted_token1400k,label_prob1400k,distractor_prob1400k,diff_prob1400k,top_prob1400k,correct1400k,predicted_token1500k,label_prob1500k,distractor_prob1500k,diff_prob1500k,top_prob1500k,correct1500k,predicted_token1600k,label_prob1600k,distractor_prob1600k,diff_prob1600k,top_prob1600k,correct1600k,predicted_token1700k,label_prob1700k,distractor_prob1700k,diff_prob1700k,top_prob1700k,correct1700k,predicted_token1800k,label_prob1800k,distractor_prob1800k,diff_prob1800k,top_prob1800k,correct1800k,predicted_token1900k,label_prob1900k,distractor_prob1900k,diff_prob1900k,top_prob1900k,correct1900k,predicted_token2000k,label_prob2000k,distractor_prob2000k,diff_prob2000k,top_prob2000k,correct2000k
65,"The tenants hosted the old women that the neighbors gossiped about at the last building meeting. Therefore, the neighbors gossiped about the [MASK]",old,women,tenants,tenants,short,match,women,0.5082351267337799,0.4917648434638977,0.016470283269882202,paolo,True,women,0.551059253513813,0.4489407539367676,0.10211849957704544,neighbors,True,tenants,0.1267122570425272,0.8732877373695374,-0.7465754803270102,building,False,women,0.7117506414651871,0.2882493734359741,0.42350126802921295,building,True,tenants,0.2653545215725899,0.7346454858779907,-0.46929096430540085,building,False,tenants,0.4667358845472336,0.5332640409469604,-0.06652815639972687,building,False,tenants,0.08840692322701216,0.9115930795669556,-0.8231861563399434,tenants,False,women,0.4576638489961624,0.542336106300354,-0.08467225730419159,new,True,women,0.6169561222195625,0.38304388523101807,0.23391223698854446,women,True,women,0.48212238401174545,0.5178776383399963,-0.035755254328250885,new,True,old,0.5715892910957336,0.4284106194972992,0.14317867159843445,old,True,old,0.632611483335495,0.3673885464668274,0.2652229368686676,old,True,old,0.8210460320115089,0.17895402014255524,0.6420920118689537,old,True,old,0.755311481654644,0.24468858540058136,0.5106228962540627,old,True,old,0.9387066960334778,0.06129341945052147,0.8774132765829563,old,True,old,0.8359081447124481,0.1640917956829071,0.671816349029541,old,True,old,0.850269004702568,0.14973099529743195,0.7005380094051361,old,True,old,0.8786054849624634,0.12139447778463364,0.7572110071778297,old,True,women,0.505489319562912,0.494510680437088,0.010978639125823975,new,True,old,0.7868027985095978,0.2131972461938858,0.573605552315712,last,True,old,0.6064410358667374,0.3935590386390686,0.21288199722766876,last,True,old,0.5560228526592255,0.4439772367477417,0.11204561591148376,new,True,tenants,0.393568754196167,0.606431245803833,-0.21286249160766602,new,False,tenants,0.34405966103076935,0.6559402942657471,-0.3118806332349777,last,False,tenants,0.3118155002593994,0.6881844401359558,-0.3763689398765564,last,False,tenants,0.36671091616153717,0.633289098739624,-0.26657818257808685,last,False,tenants,0.24134518206119537,0.758654773235321,-0.5173095911741257,last,False,tenants,0.31460218131542206,0.6853978037834167,-0.3707956224679947,last,False,tenants,0.2672322764992714,0.7327677607536316,-0.4655354842543602,last,False
66,"The tenant hosted the old women that last week the rude neighbors gossiped about at the last building meeting. Therefore, the neighbors gossiped about the [MASK]",old,women,tenant,tenant,long,mismatch,old,0.6583082973957062,0.3416917324066162,0.31661656498908997,spd,True,women,0.9065859578549862,0.09341394901275635,0.8131720088422298,neighbors,True,tenant,0.3049856163561344,0.6950143575668335,-0.3900287412106991,neighbors,False,women,0.8201767206192017,0.17982326447963715,0.6403534561395645,building,True,women,0.6560600399971008,0.3439399302005768,0.31212010979652405,building,True,women,0.6491325497627258,0.3508673906326294,0.29826515913009644,building,True,tenant,0.09575203619897366,0.9042479395866394,-0.8084959033876657,tenants,False,old,0.5338347852230072,0.4661652147769928,0.0676695704460144,building,True,women,0.91717778891325,0.08282206952571869,0.8343557193875313,women,True,women,0.8880236446857452,0.11197636276483536,0.7760472819209099,new,True,old,0.9523277282714844,0.04767225682735443,0.9046554714441299,old,True,old,0.8549923375248909,0.14500761032104492,0.709984727203846,new,True,old,0.9667807072401047,0.03321922570466995,0.9335614815354347,old,True,old,0.8905709832906723,0.10942906141281128,0.781141921877861,last,True,old,0.9572814628481865,0.042718447744846344,0.9145630151033401,last,True,old,0.9638266563415527,0.03617330268025398,0.9276533536612988,last,True,old,0.9780213534832001,0.021978702396154404,0.9560426510870457,last,True,old,0.9586458802223206,0.04135407879948616,0.9172918014228344,last,True,women,0.9470098614692688,0.05299011990427971,0.8940197415649891,new,True,old,0.9709567427635193,0.02904329262673855,0.9419134501367807,last,True,old,0.9590045809745789,0.04099547490477562,0.9180091060698032,last,True,old,0.9358144849538803,0.06418560445308685,0.8716288805007935,last,True,old,0.9344265460968018,0.06557346135377884,0.8688530847430229,new,True,women,0.8906261026859283,0.10937391221523285,0.7812521904706955,last,True,old,0.7593366503715515,0.2406633049249649,0.5186733454465866,last,True,old,0.7382404208183289,0.26175954937934875,0.4764808714389801,last,True,old,0.5847019851207733,0.41529810428619385,0.16940388083457947,last,True,old,0.7833171337842941,0.21668286621570587,0.5666342675685883,last,True,old,0.6935130506753922,0.30648690462112427,0.3870261460542679,last,True
67,"The tenants hosted the old women that last week the rude neighbors gossiped about at the last building meeting. Therefore, the neighbors gossiped about the [MASK]",old,women,tenants,tenants,long,match,old,0.5487061142921448,0.45129385590553284,0.09741225838661194,spd,True,women,0.6359061282128096,0.3640938997268677,0.2718122284859419,neighbors,True,tenants,0.12817145697772503,0.871828556060791,-0.743657099083066,neighbors,False,women,0.8555260896682739,0.14447395503520966,0.7110521346330643,building,True,tenants,0.37284453958272934,0.6271554231643677,-0.25431088358163834,building,False,women,0.4825734347105026,0.517426609992981,-0.03485317528247833,building,True,tenants,0.05151135101914406,0.9484886527061462,-0.8969773016870022,tenants,False,women,0.5036733597517014,0.4963266849517822,0.007346674799919128,building,True,women,0.5896118059754372,0.41038811206817627,0.1792236939072609,women,True,women,0.46341992169618607,0.5365800857543945,-0.07316016405820847,new,True,old,0.7134348750114441,0.2865651547908783,0.4268697202205658,old,True,old,0.5434641614556313,0.4565359354019165,0.08692822605371475,new,True,old,0.8769608661532402,0.12303908914327621,0.753921777009964,old,True,old,0.6758869662880898,0.32411307096481323,0.3517738953232765,last,True,old,0.826149232685566,0.17385071516036987,0.6522985175251961,last,True,old,0.8580718636512756,0.14192809164524078,0.7161437720060349,last,True,old,0.8539427667856216,0.14605720341205597,0.7078855633735657,last,True,old,0.8676170706748962,0.13238288462162018,0.7352341860532761,last,True,women,0.8131870329380035,0.18681292235851288,0.6263741105794907,women,True,old,0.8839351832866669,0.11606482416391373,0.7678703591227531,last,True,old,0.9003744423389435,0.09962554275989532,0.8007488995790482,last,True,old,0.7775476276874542,0.22245235741138458,0.5550952702760696,last,True,old,0.6315619498491287,0.3684379458427429,0.2631240040063858,new,True,women,0.5762720853090286,0.42372795939445496,0.15254412591457367,last,True,old,0.5420564711093903,0.45794355869293213,0.08411291241645813,last,True,old,0.6733869761228561,0.32661300897598267,0.3467739671468735,last,True,old,0.5571729689836502,0.4428269565105438,0.11434601247310638,last,True,old,0.6330337524414062,0.366966187953949,0.2660675644874573,last,True,old,0.5769554972648621,0.4230443835258484,0.15391111373901367,last,True
68,"The dealer advertised the painters that the collectors looked at during the gallery visit. Therefore, the collectors looked at the [MASK]",painters,painters,dealer,dealer,short,mismatch,painters,0.5135096907615662,0.4864903390407562,0.027019351720809937,34th,True,dealer,0.1497245579957962,0.8502753973007202,-0.700550839304924,gallery,False,dealer,0.1267409324645996,0.8732590675354004,-0.7465181350708008,collectors,False,painters,0.9593267440795898,0.040673281997442245,0.9186534620821476,gallery,True,painters,0.9731495976448059,0.02685035951435566,0.9462992381304502,gallery,True,painters,0.9728532433509827,0.027146780863404274,0.9457064624875784,painters,True,painters,0.9510781168937683,0.04892190173268318,0.9021562151610851,artists,True,painters,0.9947708249092102,0.005229238420724869,0.9895415864884853,painters,True,painters,0.9950578212738037,0.004942120052874088,0.9901157012209296,painters,True,painters,0.9933459758758545,0.006654082797467709,0.9866918930783868,painters,True,painters,0.96274733543396,0.037252750247716904,0.9254945851862431,painters,True,painters,0.9977128505706787,0.0022871873807162046,0.9954256631899625,painters,True,painters,0.9985910058021545,0.0014090469339862466,0.9971819588681683,painters,True,painters,0.9977626800537109,0.0022372419480234385,0.9955254381056875,painters,True,painters,0.9992009997367859,0.0007989099249243736,0.9984020898118615,paintings,True,painters,0.9995874762535095,0.00041249088826589286,0.9991749853652436,paintings,True,painters,0.9997177720069885,0.00028229423332959414,0.9994354777736589,painters,True,painters,0.9981834292411804,0.0018165964866057038,0.9963668327545747,painters,True,painters,0.9984878301620483,0.001512149698100984,0.9969756804639474,painters,True,painters,0.9974274039268494,0.002572503173723817,0.9948549007531255,paintings,True,painters,0.9988304972648621,0.00116950913798064,0.9976609881268814,paintings,True,painters,0.9969712495803833,0.003028809791430831,0.9939424397889525,paintings,True,painters,0.9987146854400635,0.0012852232903242111,0.9974294621497393,paintings,True,painters,0.9992940425872803,0.0007059089257381856,0.9985881336615421,paintings,True,painters,0.9972168207168579,0.0027830996550619602,0.994433721061796,paintings,True,painters,0.9908706545829773,0.0091292979195714,0.9817413566634059,paintings,True,painters,0.9925030469894409,0.007497001904994249,0.9850060450844467,paintings,True,painters,0.9930710196495056,0.006928872782737017,0.9861421468667686,paintings,True,painters,0.9916644096374512,0.00833558477461338,0.9833288248628378,paintings,True
69,"The dealers advertised the painters that the collectors looked at during the gallery visit. Therefore, the collectors looked at the [MASK]",painters,painters,dealers,dealers,short,match,painters,0.6302339434623718,0.36976611614227295,0.2604678273200989,34th,True,painters,0.9637959599494934,0.03620413318276405,0.9275918267667294,gallery,True,painters,0.6172839999198914,0.3827160596847534,0.23456794023513794,collectors,True,painters,0.9902556538581848,0.009744290262460709,0.9805113635957241,gallery,True,painters,0.99196457862854,0.008035414852201939,0.9839291637763381,painters,True,painters,0.9855054020881653,0.014494543895125389,0.9710108581930399,painters,True,painters,0.9208357930183411,0.07916413992643356,0.8416716530919075,artists,True,painters,0.9960008263587952,0.003999132663011551,0.9920016936957836,painters,True,painters,0.9720636606216431,0.027936236932873726,0.9441274236887693,painters,True,painters,0.9871461391448975,0.012853845953941345,0.9742922931909561,painters,True,painters,0.9274972677230835,0.07250268757343292,0.8549945801496506,painters,True,painters,0.9934146404266357,0.006585299968719482,0.9868293404579163,painters,True,painters,0.970793604850769,0.029206344857811928,0.9415872599929571,painters,True,painters,0.9346861243247986,0.0653138980269432,0.8693722262978554,painters,True,painters,0.969005823135376,0.030994171276688576,0.9380116518586874,paintings,True,painters,0.9949357509613037,0.0050642783753573895,0.9898714725859463,paintings,True,painters,0.9973012804985046,0.0026987819001078606,0.9946024985983968,painters,True,painters,0.9880288243293762,0.011971247382462025,0.9760575769469142,painters,True,painters,0.9878782629966736,0.012121646665036678,0.9757566163316369,painters,True,painters,0.9877442717552185,0.012255615554749966,0.9754886562004685,paintings,True,painters,0.9890089631080627,0.01099098939448595,0.9780179737135768,paintings,True,painters,0.9950136542320251,0.004986349027603865,0.9900273052044213,paintings,True,painters,0.993361234664917,0.00663882028311491,0.9867224143818021,paintings,True,painters,0.9968587160110474,0.0031413561664521694,0.9937173598445952,paintings,True,painters,0.9813149571418762,0.0186851117759943,0.9626298453658819,paintings,True,painters,0.9510671496391296,0.048932772129774094,0.9021343775093555,paintings,True,painters,0.9452223181724548,0.054777756333351135,0.8904445618391037,paintings,True,painters,0.971197783946991,0.028802283108234406,0.9423955008387566,paintings,True,painters,0.9604927897453308,0.039507266134023666,0.9209855236113071,paintings,True
70,"The dealer advertised the painters that a month ago the rich and mysterious collectors looked at during the visit to the gallery. Therefore, the collectors looked at the [MASK]",painters,painters,dealer,dealer,long,mismatch,painters,0.5612569451332092,0.4387430250644684,0.12251392006874084,compounds,True,dealer,0.2868676781654358,0.7131323218345642,-0.4262646436691284,gallery,False,dealer,0.20069900155067444,0.7993009686470032,-0.5986019670963287,dealer,False,painters,0.9658381938934326,0.034161780029535294,0.9316764138638973,gallery,True,painters,0.9618266820907593,0.03817322850227356,0.9236534535884857,painting,True,painters,0.9523853063583374,0.04761460795998573,0.9047706983983517,painting,True,painters,0.9707248210906982,0.029275089502334595,0.9414497315883636,paintings,True,painters,0.9917047023773193,0.008295268751680851,0.9834094336256385,painters,True,painters,0.9778863191604614,0.022113606333732605,0.9557727128267288,painting,True,painters,0.9774262309074402,0.022573836147785187,0.954852394759655,painters,True,painters,0.9431896209716797,0.05681026726961136,0.8863793537020683,painting,True,painters,0.9991355538368225,0.0008643940091133118,0.9982711598277092,paintings,True,painters,0.9932001233100891,0.006799794267863035,0.9864003290422261,paintings,True,painters,0.9983787536621094,0.001621296047233045,0.9967574576148763,painters,True,painters,0.999263346195221,0.0007367279613390565,0.9985266182338819,paintings,True,painters,0.9986024498939514,0.0013974691973999143,0.9972049806965515,paintings,True,painters,0.9974632263183594,0.002536717802286148,0.9949265085160732,paintings,True,painters,0.9970345497131348,0.0029654118698090315,0.9940691378433257,paintings,True,painters,0.9540740251541138,0.04592590406537056,0.9081481210887432,paintings,True,painters,0.9961912631988525,0.0038086073473095894,0.992382655851543,paintings,True,painters,0.9988576173782349,0.0011423177784308791,0.997715299599804,paintings,True,painters,0.9954814910888672,0.004518503323197365,0.9909629877656698,paintings,True,painters,0.9962944388389587,0.0037054510321468115,0.9925889878068119,paintings,True,painters,0.9987677335739136,0.0012322617694735527,0.99753547180444,paintings,True,painters,0.9978343844413757,0.002165512414649129,0.9956688720267266,paintings,True,painters,0.9803256988525391,0.019674262031912804,0.9606514368206263,paintings,True,painters,0.9746944308280945,0.02530558966100216,0.9493888411670923,paintings,True,painters,0.9884964227676392,0.011503500863909721,0.9769929219037294,paintings,True,painters,0.9835615754127502,0.016438357532024384,0.9671232178807259,paintings,True
71,"The dealers advertised the painters that a month ago the rich and mysterious collectors looked at during the visit to the gallery. Therefore, the collectors looked at the [MASK]",painters,painters,dealers,dealers,long,match,painters,0.516970157623291,0.48302990198135376,0.033940255641937256,compounds,True,painters,0.9920297861099243,0.007970290258526802,0.9840594958513975,gallery,True,painters,0.818763256072998,0.18123672902584076,0.6375265270471573,artists,True,painters,0.9918618202209473,0.00813813041895628,0.983723689801991,gallery,True,painters,0.9876640439033508,0.01233587320894003,0.9753281706944108,painting,True,painters,0.9761157631874084,0.023884180933237076,0.9522315822541714,painting,True,painters,0.967989444732666,0.032010480761528015,0.935978963971138,paintings,True,painters,0.9942741990089417,0.005725685972720385,0.9885485130362213,painters,True,painters,0.9851697087287903,0.014830311760306358,0.9703393969684839,painting,True,painters,0.9813080430030823,0.018692003563046455,0.9626160394400358,painters,True,painters,0.8774310946464539,0.12256884574890137,0.7548622488975525,painting,True,painters,0.9973207116127014,0.0026793810538947582,0.9946413305588067,paintings,True,painters,0.9507062435150146,0.04929375275969505,0.9014124907553196,paintings,True,painters,0.9749742150306702,0.025025883689522743,0.9499483313411474,paintings,True,painters,0.9851294755935669,0.014870528131723404,0.9702589474618435,paintings,True,painters,0.9905281066894531,0.009471874684095383,0.9810562320053577,paintings,True,painters,0.984614908695221,0.015385179780423641,0.9692297289147973,paintings,True,painters,0.9862241744995117,0.01377577893435955,0.9724483955651522,paintings,True,painters,0.915735125541687,0.08426489681005478,0.8314702287316322,paintings,True,painters,0.994175910949707,0.005824104882776737,0.9883518060669303,paintings,True,painters,0.9934955835342407,0.006504349410533905,0.9869912341237068,paintings,True,painters,0.9962199330329895,0.003780070459470153,0.9924398625735193,paintings,True,painters,0.9866712689399719,0.013328740373253822,0.9733425285667181,paintings,True,painters,0.9960098266601562,0.0039900923147797585,0.9920197343453765,paintings,True,painters,0.990401566028595,0.009598417207598686,0.9808031488209963,paintings,True,painters,0.9629232287406921,0.03707677870988846,0.9258464500308037,paintings,True,painters,0.9554736614227295,0.04452639818191528,0.9109472632408142,paintings,True,painters,0.9767178893089294,0.023282019421458244,0.9534358698874712,paintings,True,painters,0.9714798331260681,0.028520148247480392,0.9429596848785877,paintings,True
72,"The officer trained the sergeants that the recruits feared during the long drills. Therefore, the rookies feared the [MASK]",sergeants,sergeants,officer,officer,short,mismatch,officer,0.2918354570865631,0.7081645131111145,-0.4163290560245514,44,False,sergeants,0.666237473487854,0.333762526512146,0.332474946975708,officers,True,sergeants,0.5268332362174988,0.47316673398017883,0.053666502237319946,men,True,officer,0.47336262464523315,0.5266373157501221,-0.053274691104888916,recruits,False,officer,0.4215811491012573,0.5784189105033875,-0.15683776140213013,.,False,sergeants,0.8621973991394043,0.13780272006988525,0.724394679069519,most,True,sergeants,0.8300268054008484,0.16997317969799042,0.660053625702858,recruits,True,sergeants,0.8051966428756714,0.19480334222316742,0.610393300652504,.,True,sergeants,0.9438913464546204,0.05610852316021919,0.8877828232944012,most,True,sergeants,0.886896550655365,0.11310351639986038,0.7737930342555046,recruits,True,sergeants,0.8907821774482727,0.10921791195869446,0.7815642654895782,recruits,True,sergeants,0.844618558883667,0.15538142621517181,0.6892371326684952,most,True,sergeants,0.9150832295417786,0.08491673320531845,0.8301664963364601,drill,True,sergeants,0.8448575735092163,0.1551423966884613,0.689715176820755,best,True,sergeants,0.7823469042778015,0.21765312552452087,0.5646937787532806,drill,True,sergeants,0.8682969212532043,0.1317029893398285,0.7365939319133759,recruits,True,officer,0.41663575172424316,0.5833641886711121,-0.1667284369468689,recruits,False,officer,0.49302324652671814,0.5069767236709595,-0.013953477144241333,recruits,False,sergeants,0.6988394856452942,0.3011604845523834,0.39767900109291077,recruits,True,officer,0.41389331221580505,0.5861067175865173,-0.17221340537071228,drill,False,sergeants,0.7458269596099854,0.2541729807853699,0.4916539788246155,recruits,True,sergeants,0.5780757665634155,0.4219241440296173,0.15615162253379822,drill,True,sergeants,0.5789119601249695,0.4210880994796753,0.1578238606452942,officers,True,sergeants,0.5559031963348389,0.44409677386283875,0.11180642247200012,recruits,True,sergeants,0.5956666469573975,0.40433329343795776,0.1913333535194397,recruits,True,sergeants,0.5561738610267639,0.44382619857788086,0.11234766244888306,drill,True,sergeants,0.6409850120544434,0.35901501774787903,0.28196999430656433,recruits,True,sergeants,0.691429615020752,0.30857041478157043,0.3828592002391815,recruits,True,sergeants,0.6662507057189941,0.33374926447868347,0.33250144124031067,recruits,True
73,"The officers trained the sergeants that the recruits feared during the long drills. Therefore, the rookies feared the [MASK]",sergeants,sergeants,officers,officers,short,match,officers,0.411529541015625,0.5884703993797302,-0.17694085836410522,44,False,officers,0.16321633756160736,0.8367836475372314,-0.6735673099756241,officers,False,officers,0.1866767257452011,0.8133232593536377,-0.6266465336084366,men,False,officers,0.18860797584056854,0.8113920092582703,-0.6227840334177017,recruits,False,officers,0.21561764180660248,0.7843824028968811,-0.5687647610902786,.,False,sergeants,0.65825355052948,0.3417465090751648,0.3165070414543152,most,True,officers,0.3564262092113495,0.6435738205909729,-0.2871476113796234,recruits,False,sergeants,0.5214405655860901,0.4785594046115875,0.042881160974502563,.,True,sergeants,0.5853639841079712,0.4146359860897064,0.17072799801826477,most,True,officers,0.4918467104434967,0.5081533193588257,-0.01630660891532898,recruits,False,officers,0.28610795736312866,0.7138919830322266,-0.4277840256690979,recruits,False,sergeants,0.5169987678527832,0.4830012321472168,0.033997535705566406,most,True,officers,0.37744376063346863,0.6225562691688538,-0.24511250853538513,drill,False,officers,0.2877577543258667,0.7122422456741333,-0.4244844913482666,best,False,officers,0.41541588306427,0.5845840573310852,-0.16916817426681519,drill,False,sergeants,0.6766664385795593,0.32333359122276306,0.35333284735679626,recruits,True,officers,0.1723593771457672,0.8276406526565552,-0.655281275510788,recruits,False,officers,0.32982173562049866,0.6701782941818237,-0.3403565585613251,recruits,False,officers,0.46830296516418457,0.5316970348358154,-0.06339406967163086,recruits,False,officers,0.4072420001029968,0.5927579998970032,-0.18551599979400635,training,False,sergeants,0.762252151966095,0.23774784803390503,0.5245043039321899,recruits,True,sergeants,0.519321858882904,0.4806782007217407,0.03864365816116333,recruits,True,officers,0.41835203766822815,0.5816479921340942,-0.1632959544658661,recruits,False,sergeants,0.5925942659378052,0.40740567445755005,0.18518859148025513,recruits,True,officers,0.4845670759677887,0.5154329538345337,-0.030865877866744995,recruits,False,sergeants,0.558586597442627,0.44141337275505066,0.1171732246875763,recruits,True,officers,0.47772520780563354,0.5222747325897217,-0.044549524784088135,recruits,False,sergeants,0.5142925381660461,0.48570749163627625,0.028585046529769897,recruits,True,sergeants,0.5320369005203247,0.4679630398750305,0.06407386064529419,recruits,True
74,"The officer trained the sergeants that for the past month the confused and tired rookies feared during the long drills. Therefore, the rookies feared the [MASK]",sergeants,sergeants,officer,officer,long,mismatch,sergeants,0.5166425704956055,0.48335742950439453,0.03328514099121094,compounds,True,officer,0.39396432042121887,0.606035590171814,-0.2120712697505951,officers,False,officer,0.4025167226791382,0.597483217716217,-0.19496649503707886,most,False,officer,0.4975269138813019,0.5024731159210205,-0.004946202039718628,best,False,officer,0.373991459608078,0.6260085105895996,-0.2520170509815216,worst,False,sergeants,0.5279601216316223,0.47203999757766724,0.05592012405395508,most,True,sergeants,0.7331615090370178,0.2668384313583374,0.4663230776786804,drill,True,sergeants,0.5847143530845642,0.4152856469154358,0.16942870616912842,worst,True,sergeants,0.8771274089813232,0.12287259846925735,0.7542548105120659,worst,True,sergeants,0.7967687845230103,0.20323115587234497,0.5935376286506653,most,True,sergeants,0.8739293217658997,0.12607061862945557,0.7478587031364441,rookie,True,officer,0.48989003896713257,0.5101099610328674,-0.020219922065734863,most,False,sergeants,0.7773157358169556,0.22268423438072205,0.5546315014362335,long,True,sergeants,0.6372411251068115,0.3627588450908661,0.27448228001594543,worst,True,sergeants,0.5723007321357727,0.42769917845726013,0.14460155367851257,long,True,sergeants,0.6664021015167236,0.333597868680954,0.33280423283576965,long,True,officer,0.29774993658065796,0.702250063419342,-0.4045001268386841,worst,False,officer,0.30583420395851135,0.6941657662391663,-0.3883315622806549,worst,False,sergeants,0.5156205296516418,0.4843794107437134,0.031241118907928467,worst,True,officer,0.4752222001552582,0.5247777700424194,-0.049555569887161255,long,False,sergeants,0.6268824934959412,0.37311747670173645,0.2537650167942047,worst,True,sergeants,0.5076133012771606,0.49238666892051697,0.015226632356643677,worst,True,officer,0.47410252690315247,0.5258975028991699,-0.051794975996017456,worst,False,sergeants,0.5145162343978882,0.48548370599746704,0.029032528400421143,worst,True,sergeants,0.5669324994087219,0.4330674707889557,0.13386502861976624,worst,True,sergeants,0.5531366467475891,0.4468633830547333,0.10627326369285583,worst,True,sergeants,0.5711994767189026,0.4288006126880646,0.142398864030838,worst,True,sergeants,0.6184626221656799,0.38153737783432007,0.23692524433135986,worst,True,sergeants,0.6095966100692749,0.39040330052375793,0.21919330954551697,worst,True
75,"The officers trained the sergeants that for the past month the confused and tired rookies feared during the long drills. Therefore, the rookies feared the [MASK]",sergeants,sergeants,officers,officers,long,match,sergeants,0.6333555579185486,0.3666444718837738,0.2667110860347748,compounds,True,officers,0.19916702806949615,0.8008329272270203,-0.6016658991575241,officers,False,officers,0.1766701340675354,0.8233298063278198,-0.6466596722602844,most,False,officers,0.2174818515777588,0.7825181484222412,-0.5650362968444824,best,False,officers,0.16641654074192047,0.8335834741592407,-0.6671669334173203,worst,False,officers,0.3716347813606262,0.6283652186393738,-0.25673043727874756,most,False,sergeants,0.5201165080070496,0.4798834025859833,0.040233105421066284,drill,True,officers,0.4178979694843292,0.5821020603179932,-0.16420409083366394,worst,False,officers,0.3860299587249756,0.6139700412750244,-0.22794008255004883,worst,False,officers,0.42167627811431885,0.5783237814903259,-0.15664750337600708,most,False,officers,0.33858126401901245,0.6614186763763428,-0.3228374123573303,drill,False,officers,0.20345912873744965,0.7965409159660339,-0.5930817872285843,most,False,officers,0.2467048317193985,0.7532951831817627,-0.5065903514623642,long,False,officers,0.2720847427845001,0.7279152274131775,-0.45583048462867737,worst,False,officers,0.31116992235183716,0.6888300180435181,-0.3776600956916809,long,False,officers,0.4727492034435272,0.5272508263587952,-0.054501622915267944,long,False,officers,0.13749417662620544,0.8625058531761169,-0.7250116765499115,worst,False,officers,0.2383279949426651,0.7616719603538513,-0.5233439654111862,worst,False,officers,0.36349228024482727,0.6365077495574951,-0.27301546931266785,worst,False,officers,0.3587667942047119,0.6412332057952881,-0.28246641159057617,long,False,sergeants,0.5930224061012268,0.40697765350341797,0.18604475259780884,worst,True,officers,0.455137699842453,0.5448622703552246,-0.0897245705127716,worst,False,officers,0.28962671756744385,0.7103732824325562,-0.4207465648651123,worst,False,officers,0.48720818758010864,0.5127918124198914,-0.025583624839782715,worst,False,officers,0.4685516655445099,0.531448245048523,-0.06289657950401306,worst,False,officers,0.48460671305656433,0.5153932571411133,-0.03078654408454895,worst,False,officers,0.40791255235671997,0.59208744764328,-0.18417489528656006,worst,False,officers,0.44973576068878174,0.5502642393112183,-0.10052847862243652,worst,False,officers,0.461850643157959,0.5381492972373962,-0.07629865407943726,worst,False
